0
462, 1800,  2065,  278, 2185,  2275,  351, 2535,  2625,  404, 2715,  3280,  
472, 1865,  2010,  270, 2100,  2175,  317, 2375,  2440,  354, 2545,  2700,  427, 2810,  3920,  

3
177, 1325,  1955,  255, 2050,  2160,  289, 2270,  2335,  330, 2430,  2520,  365, 2575,  2640,  
474, 1945,  2010,  257, 2055,  2115,  286, 2245,  2310,  332, 2435,  2500,  378, 2630,  2710,  
148, 1220,  2010,  265, 2070,  2175,  341, 2480,  2540,  384, 2650,  3430,  
189, 1390,  2005,  258, 2055,  2145,  281, 2220,  2285,  319, 2385,  2475,  350, 2530,  2610,  397, 2700,  3360,  
183, 1350,  1990,  253, 2040,  2200,  337, 2455,  2530,  402, 2710,  2760,  
112, 1100,  2050,  301, 2325,  2470,  405, 2715,  3450,  
190, 1390,  2055,  271, 2100,  2230,  327, 2420,  2550,  420, 2765,  3640,  
156, 1260,  1920,  263, 2065,  2135,  313, 2360,  2455,  426, 2805,  3425,  
165, 1280,  1975,  262, 2065,  2125,  432, 2830,  3395,  
186, 1370,  2030,  434, 2840,  3495,  
142, 1210,  2080,  436, 2845,  3500,  
481, 1975,  2040,  
485, 1995,  2075,  
492, 2020,  2295,  

4
108, 1085,  1460,  456, 1775,  2170,  328, 2420,  3355,  
461, 1795,  2140,  333, 2435,  2640,  
463, 1825,  2315,  336, 2455,  3700,  
460, 1795,  2175,  338, 2455,  2895,  
131, 1170,  1450,  454, 1755,  1990,  340, 2470,  3630,  
129, 1160,  1445,  453, 1740,  2240,  347, 2510,  2700,  
107, 1080,  1445,  449, 1690,  1915,  349, 2520,  2900,  
159, 1265,  2190,  363, 2570,  2885,  
208, 300,  2300,  370, 2600,  2885,  
468, 1860,  2185,  304, 2330,  2410,  373, 2610,  2890,  
94, 1015,  2220,  377, 2620,  2850,  
89, 990,  2250,  382, 2640,  2755,  
464, 1825,  2165,  316, 2370,  2625,  400, 2705,  3625,  
466, 1855,  2220,  308, 2340,  2660,  411, 2730,  3440,  
104, 1070,  1460,  457, 1780,  3610,  
458, 1785,  2935,  
471, 1880,  2480,  

5

6
452, 1735,  1855,  483, 1980,  2065,  331, 2430,  2645,  
151, 1230,  2045,  374, 2610,  2740,  

7
106, 1075,  1495,  487, 2000,  2130,  280, 2215,  2305,  352, 2540,  2680,  
445, 1465,  2185,  

